"";"species";"coord_model";"lat";"long";"year";"country"
"1625";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1626";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1627";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1628";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1629";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1630";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1631";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1632";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1633";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1634";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1635";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1636";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1637";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1638";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1639";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1640";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1641";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1642";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1643";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1644";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1645";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1646";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1647";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1648";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1649";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1650";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1651";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1652";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1653";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1654";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1655";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1656";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1657";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1658";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1659";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1660";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1661";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1662";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1663";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1664";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1665";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1666";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1667";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1668";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1669";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1670";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1671";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1672";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1673";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1674";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1675";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1676";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1677";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1678";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1679";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1680";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1681";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1682";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1683";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1684";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1685";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1686";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1687";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1688";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1689";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1690";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1691";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1692";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1693";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1694";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1695";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1696";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1697";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1698";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1699";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1700";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1701";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1702";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1703";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1704";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1705";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1706";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1707";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1708";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1709";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1710";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1711";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1712";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1713";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1714";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1715";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1716";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1717";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1718";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1719";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1720";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1721";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1722";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1723";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1724";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1725";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1726";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1727";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1728";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1729";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1730";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1731";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1732";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1733";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1734";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1735";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1736";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1737";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1738";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1739";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1740";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1741";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1742";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1743";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1744";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1745";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1746";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1747";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1748";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1749";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1750";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1751";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1752";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1753";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1754";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1755";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1756";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1757";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1758";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1759";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1760";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1761";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1762";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1763";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1764";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1765";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1766";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1767";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1768";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1769";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1770";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1771";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1772";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1773";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1774";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1775";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1776";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1777";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1778";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1779";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1780";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1781";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1782";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1783";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1784";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1785";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1786";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1787";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1788";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1789";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1790";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1791";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1792";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1793";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1794";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1795";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1796";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1797";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1798";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1799";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1800";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1801";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1802";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1803";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1804";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1805";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1806";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1807";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1808";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1809";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1810";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1811";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1812";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1813";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1814";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1815";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1816";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1817";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1818";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1819";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1820";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1821";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1822";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1823";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1824";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1825";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1826";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1827";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1828";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1829";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1830";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1831";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1832";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1833";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1834";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1835";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1836";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1837";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1838";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1839";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1840";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1841";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1842";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1843";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1844";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1845";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1846";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1847";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1848";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1849";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1850";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1851";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1852";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1853";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1854";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1855";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1856";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1857";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1858";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1859";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1860";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1861";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1862";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1863";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1864";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1865";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1866";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1867";"Lonomia obliqua";0;-28,873;-52,176;NA;"Brazil"
"1868";"Lonomia obliqua";0;-28,873;-52,176;NA;"Brazil"
"1869";"Lonomia obliqua";0;-28,873;-52,176;NA;"Brazil"
"1870";"Lonomia obliqua";0;-28,873;-52,176;NA;"Brazil"
"1871";"Lonomia obliqua";0;-27,83;-52,908;NA;"Brazil"
"1872";"Lonomia obliqua";0;-27,83;-52,908;NA;"Brazil"
"1873";"Lonomia obliqua";0;-27,83;-52,908;NA;"Brazil"
"1874";"Lonomia obliqua";0;-27,83;-52,908;NA;"Brazil"
"1875";"Lonomia obliqua";0;-27,83;-52,908;NA;"Brazil"
"1876";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1877";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1878";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1879";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1880";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1881";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1882";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1883";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1884";"Lonomia obliqua";0;-28,885;-52,999;NA;"Brazil"
"1885";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1886";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1887";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1888";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1889";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1890";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1891";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1892";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1893";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1894";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1895";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1896";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1897";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1898";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1899";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1900";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1901";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1902";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1903";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1904";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1905";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1906";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1907";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1908";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1909";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1910";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1911";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1912";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1913";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1914";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1915";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1916";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1917";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1918";"Lonomia obliqua";0;-28,712;-51,934;NA;"Brazil"
"1919";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1920";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1921";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1922";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1923";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1924";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1925";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1926";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1927";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1928";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1929";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1930";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1931";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1932";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1933";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1934";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1935";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1936";"Lonomia obliqua";0;-28,742;-53,095;NA;"Brazil"
"1937";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1938";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1939";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1940";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1941";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1942";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1943";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1944";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1945";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1946";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1947";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1948";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1949";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1950";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1951";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1952";"Lonomia obliqua";0;-28,563;-51,974;NA;"Brazil"
"1953";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1954";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1955";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1956";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1957";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1958";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1959";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1960";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1961";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1962";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1963";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1964";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1965";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1966";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1967";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1968";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1969";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1970";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1971";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1972";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1973";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1974";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1975";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1976";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1977";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1978";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1979";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1980";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1981";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1982";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1983";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1984";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1985";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1986";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1987";"Lonomia obliqua";0;-27,522;-52,899;NA;"Brazil"
"1988";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1989";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1990";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1991";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1992";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1993";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1994";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1995";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1996";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1997";"Lonomia obliqua";0;-28,63;-52,953;NA;"Brazil"
"1998";"Lonomia obliqua";0;-27,357;-53,396;NA;"Brazil"
"1999";"Lonomia obliqua";0;-28,343;-51,876;NA;"Brazil"
"2000";"Lonomia obliqua";0;-28,343;-51,876;NA;"Brazil"
"2001";"Lonomia obliqua";0;-28,343;-51,876;NA;"Brazil"
